time,x,y,longitude,latitude,cerra_sde,unit
2015-04-17,99000,1342000,9.84888933277268,61.96298301071997,1.0179167,10
2015-04-17,104500,1342000,9.951560018849955,61.96175664053426,0.8283333,11
2015-04-17,110000,1342000,10.054223349046335,61.96046401932794,0.81,12
2015-04-17,115500,1342000,10.156878937348818,61.95910515329606,0.82,13
2015-04-17,99000,1347500,9.85143141029024,62.01123913436032,0.90958333,14
2015-04-17,104500,1347500,9.954243135444663,62.01001133557868,0.8283333,15
2015-04-18,99000,1325500,9.84130480426889,61.8181540769436,0.95,0
2015-04-18,104500,1331000,9.946215823184616,61.86521691470476,1.0,1
2015-04-18,110000,1331000,10.04859829242372,61.86392729619409,0.91625,2
2015-04-18,115500,1331000,10.15097308316179,61.86257158655699,0.8329167,3
2015-04-18,93500,1336500,9.74381725071918,61.915875526948106,1.1,4
2015-04-18,104500,1336500,9.948884258163838,61.913491818206985,1.0,5
2015-04-18,110000,1336500,10.051406965665244,61.912200699791455,0.86833334,6
2015-04-18,115500,1336500,10.15392196305603,61.91084341347358,0.8329167,7
2015-04-18,88000,1342000,9.643527437849816,61.9652369748336,1.1379167,8
2015-04-18,93500,1342000,9.746211676993724,61.96414312400681,1.095,9
2015-04-18,99000,1342000,9.84888933277268,61.96298301071997,1.01,10
2015-04-18,104500,1342000,9.951560018849955,61.96175664053426,0.82,11
2015-04-18,110000,1342000,10.054223349046335,61.96046401932794,0.8016667,12
2015-04-18,115500,1342000,10.156878937348818,61.95910515329606,0.81166667,13
2015-04-18,99000,1347500,9.85143141029024,62.01123913436032,0.9004166,14
2015-04-18,104500,1347500,9.954243135444663,62.01001133557868,0.82,15
2015-04-19,99000,1325500,9.84130480426889,61.8181540769436,0.94374996,0
2015-04-19,104500,1331000,9.946215823184616,61.86521691470476,0.99583334,1
2015-04-19,110000,1331000,10.04859829242372,61.86392729619409,0.9083333,2
2015-04-19,115500,1331000,10.15097308316179,61.86257158655699,0.82124996,3
2015-04-19,93500,1336500,9.74381725071918,61.915875526948106,1.095,4
2015-04-19,104500,1336500,9.948884258163838,61.913491818206985,0.99583334,5
2015-04-19,110000,1336500,10.051406965665244,61.912200699791455,0.8591667,6
2015-04-19,115500,1336500,10.15392196305603,61.91084341347358,0.82124996,7
2015-04-19,88000,1342000,9.643527437849816,61.9652369748336,1.13125,8
2015-04-19,93500,1342000,9.746211676993724,61.96414312400681,1.0895834,9
2015-04-19,99000,1342000,9.84888933277268,61.96298301071997,1.005,10
2015-04-19,104500,1342000,9.951560018849955,61.96175664053426,0.8108333,11
2015-04-19,110000,1342000,10.054223349046335,61.96046401932794,0.7908333,12
2015-04-19,115500,1342000,10.156878937348818,61.95910515329606,0.8016667,13
2015-04-19,99000,1347500,9.85143141029024,62.01123913436032,0.8929167,14
2015-04-19,104500,1347500,9.954243135444663,62.01001133557868,0.8108333,15
2015-04-20,99000,1325500,9.84130480426889,61.8181540769436,0.925,0
2015-04-20,104500,1331000,9.946215823184616,61.86521691470476,0.97875,1
2015-04-20,110000,1331000,10.04859829242372,61.86392729619409,0.885,2
2015-04-20,115500,1331000,10.15097308316179,61.86257158655699,0.7916667,3
2015-04-20,93500,1336500,9.74381725071918,61.915875526948106,1.0841666,4
2015-04-20,104500,1336500,9.948884258163838,61.913491818206985,0.97875,5
2015-04-20,110000,1336500,10.051406965665244,61.912200699791455,0.83,6
2015-04-20,115500,1336500,10.15392196305603,61.91084341347358,0.7916667,7
2015-04-20,88000,1342000,9.643527437849816,61.9652369748336,1.12,8
2015-04-20,93500,1342000,9.746211676993724,61.96414312400681,1.0783334,9
2015-04-20,99000,1342000,9.84888933277268,61.96298301071997,0.9891667,10
2015-04-20,104500,1342000,9.951560018849955,61.96175664053426,0.78125,11
2015-04-20,110000,1342000,10.054223349046335,61.96046401932794,0.76416665,12
2015-04-20,115500,1342000,10.156878937348818,61.95910515329606,0.77624995,13
2015-04-20,99000,1347500,9.85143141029024,62.01123913436032,0.87083334,14
2015-04-20,104500,1347500,9.954243135444663,62.01001133557868,0.78125,15
2015-04-21,99000,1325500,9.84130480426889,61.8181540769436,0.90708333,0
2015-04-21,104500,1331000,9.946215823184616,61.86521691470476,0.9604166,1
2015-04-21,110000,1331000,10.04859829242372,61.86392729619409,0.8591667,2
2015-04-21,115500,1331000,10.15097308316179,61.86257158655699,0.75666666,3
2015-04-21,93500,1336500,9.74381725071918,61.915875526948106,1.0745834,4
2015-04-21,104500,1336500,9.948884258163838,61.913491818206985,0.9604166,5
2015-04-21,110000,1336500,10.051406965665244,61.912200699791455,0.8,6
2015-04-21,115500,1336500,10.15392196305603,61.91084341347358,0.75666666,7
2015-04-21,88000,1342000,9.643527437849816,61.9652369748336,1.1091667,8
2015-04-21,93500,1342000,9.746211676993724,61.96414312400681,1.0679168,9
2015-04-21,99000,1342000,9.84888933277268,61.96298301071997,0.9741667,10
2015-04-21,104500,1342000,9.951560018849955,61.96175664053426,0.7495833,11
2015-04-21,110000,1342000,10.054223349046335,61.96046401932794,0.72875,12
2015-04-21,115500,1342000,10.156878937348818,61.95910515329606,0.74500006,13
2015-04-21,99000,1347500,9.85143141029024,62.01123913436032,0.84625,14
2015-04-21,104500,1347500,9.954243135444663,62.01001133557868,0.7495833,15
2015-04-22,99000,1325500,9.84130480426889,61.8181540769436,0.88958335,0
2015-04-22,104500,1331000,9.946215823184616,61.86521691470476,0.945,1
2015-04-22,110000,1331000,10.04859829242372,61.86392729619409,0.83166665,2
2015-04-22,115500,1331000,10.15097308316179,61.86257158655699,0.7304167,3
2015-04-22,93500,1336500,9.74381725071918,61.915875526948106,1.0649999,4
2015-04-22,104500,1336500,9.948884258163838,61.913491818206985,0.945,5
2015-04-22,110000,1336500,10.051406965665244,61.912200699791455,0.77125,6
2015-04-22,115500,1336500,10.15392196305603,61.91084341347358,0.7304167,7
2015-04-22,88000,1342000,9.643527437849816,61.9652369748336,1.1,8
2015-04-22,93500,1342000,9.746211676993724,61.96414312400681,1.06,9
2015-04-22,99000,1342000,9.84888933277268,61.96298301071997,0.9608333,10
2015-04-22,104500,1342000,9.951560018849955,61.96175664053426,0.7241667,11
2015-04-22,110000,1342000,10.054223349046335,61.96046401932794,0.70166665,12
2015-04-22,115500,1342000,10.156878937348818,61.95910515329606,0.71583337,13
2015-04-22,99000,1347500,9.85143141029024,62.01123913436032,0.8254166,14
2015-04-22,104500,1347500,9.954243135444663,62.01001133557868,0.7241667,15
2015-04-23,99000,1325500,9.84130480426889,61.8181540769436,0.87625,0
2015-04-23,104500,1331000,9.946215823184616,61.86521691470476,0.93291664,1
2015-04-23,110000,1331000,10.04859829242372,61.86392729619409,0.81666666,2
2015-04-23,115500,1331000,10.15097308316179,61.86257158655699,0.71125,3
2015-04-23,93500,1336500,9.74381725071918,61.915875526948106,1.0579166,4
2015-04-23,104500,1336500,9.948884258163838,61.913491818206985,0.93291664,5
2015-04-23,110000,1336500,10.051406965665244,61.912200699791455,0.75458336,6
2015-04-23,115500,1336500,10.15392196305603,61.91084341347358,0.71125,7
2015-04-23,88000,1342000,9.643527437849816,61.9652369748336,1.0954167,8
2015-04-23,93500,1342000,9.746211676993724,61.96414312400681,1.0537499,9
2015-04-23,99000,1342000,9.84888933277268,61.96298301071997,0.95374995,10
2015-04-23,104500,1342000,9.951560018849955,61.96175664053426,0.7108333,11
2015-04-23,110000,1342000,10.054223349046335,61.96046401932794,0.6858333,12
2015-04-23,115500,1342000,10.156878937348818,61.95910515329606,0.6958334,13
2015-04-23,99000,1347500,9.85143141029024,62.01123913436032,0.815,14
2015-04-23,104500,1347500,9.954243135444663,62.01001133557868,0.7108333,15
2015-04-24,99000,1325500,9.84130480426889,61.8181540769436,0.87041664,0
2015-04-24,104500,1331000,9.946215823184616,61.86521691470476,0.9241667,1
2015-04-24,110000,1331000,10.04859829242372,61.86392729619409,0.8104167,2
2015-04-24,115500,1331000,10.15097308316179,61.86257158655699,0.7033333,3
2015-04-24,93500,1336500,9.74381725071918,61.915875526948106,1.0504166,4
2015-04-24,104500,1336500,9.948884258163838,61.913491818206985,0.9241667,5
2015-04-24,110000,1336500,10.051406965665244,61.912200699791455,0.75,6
2015-04-24,115500,1336500,10.15392196305603,61.91084341347358,0.7033333,7
2015-04-24,88000,1342000,9.643527437849816,61.9652369748336,1.09,8
2015-04-24,93500,1342000,9.746211676993724,61.96414312400681,1.0475,9
2015-04-24,99000,1342000,9.84888933277268,61.96298301071997,0.9475,10
2015-04-24,104500,1342000,9.951560018849955,61.96175664053426,0.7091667,11
2015-04-24,110000,1342000,10.054223349046335,61.96046401932794,0.68041664,12
2015-04-24,115500,1342000,10.156878937348818,61.95910515329606,0.69,13
2015-04-24,99000,1347500,9.85143141029024,62.01123913436032,0.81,14
2015-04-24,104500,1347500,9.954243135444663,62.01001133557868,0.7091667,15
2015-04-25,99000,1325500,9.84130480426889,61.8181540769436,0.8954167,0
2015-04-25,104500,1331000,9.946215823184616,61.86521691470476,0.95458335,1
2015-04-25,110000,1331000,10.04859829242372,61.86392729619409,0.84083337,2
2015-04-25,115500,1331000,10.15097308316179,61.86257158655699,0.7316666,3
2015-04-25,93500,1336500,9.74381725071918,61.915875526948106,1.0804167,4
2015-04-25,104500,1336500,9.948884258163838,61.913491818206985,0.95458335,5
2015-04-25,110000,1336500,10.051406965665244,61.912200699791455,0.77624995,6
2015-04-25,115500,1336500,10.15392196305603,61.91084341347358,0.7316666,7
2015-04-25,88000,1342000,9.643527437849816,61.9652369748336,1.1179167,8
2015-04-25,93500,1342000,9.746211676993724,61.96414312400681,1.0754167,9
2015-04-25,99000,1342000,9.84888933277268,61.96298301071997,0.97541666,10
2015-04-25,104500,1342000,9.951560018849955,61.96175664053426,0.7345834,11
2015-04-25,110000,1342000,10.054223349046335,61.96046401932794,0.7070833,12
2015-04-25,115500,1342000,10.156878937348818,61.95910515329606,0.71541667,13
2015-04-25,99000,1347500,9.85143141029024,62.01123913436032,0.83874995,14
2015-04-25,104500,1347500,9.954243135444663,62.01001133557868,0.7345834,15
2015-04-26,99000,1325500,9.84130480426889,61.8181540769436,0.91125005,0
2015-04-26,104500,1331000,9.946215823184616,61.86521691470476,0.98541665,1
2015-04-26,110000,1331000,10.04859829242372,61.86392729619409,0.87000006,2
2015-04-26,115500,1331000,10.15097308316179,61.86257158655699,0.75291663,3
2015-04-26,93500,1336500,9.74381725071918,61.915875526948106,1.11,4
2015-04-26,104500,1336500,9.948884258163838,61.913491818206985,0.98541665,5
2015-04-26,110000,1336500,10.051406965665244,61.912200699791455,0.8020833,6
2015-04-26,115500,1336500,10.15392196305603,61.91084341347358,0.75291663,7
2015-04-26,88000,1342000,9.643527437849816,61.9652369748336,1.1495833,8
2015-04-26,93500,1342000,9.746211676993724,61.96414312400681,1.1095834,9
2015-04-26,99000,1342000,9.84888933277268,61.96298301071997,1.0095834,10
2015-04-26,104500,1342000,9.951560018849955,61.96175664053426,0.76833326,11
2015-04-26,110000,1342000,10.054223349046335,61.96046401932794,0.7370834,12
2015-04-26,115500,1342000,10.156878937348818,61.95910515329606,0.74,13
2015-04-26,99000,1347500,9.85143141029024,62.01123913436032,0.87083334,14
2015-04-26,104500,1347500,9.954243135444663,62.01001133557868,0.76833326,15
2015-04-27,99000,1325500,9.84130480426889,61.8181540769436,0.9041667,0
2015-04-27,104500,1331000,9.946215823184616,61.86521691470476,0.97875,1
2015-04-27,110000,1331000,10.04859829242372,61.86392729619409,0.8641667,2
2015-04-27,115500,1331000,10.15097308316179,61.86257158655699,0.75,3
2015-04-27,93500,1336500,9.74381725071918,61.915875526948106,1.1004167,4
2015-04-27,104500,1336500,9.948884258163838,61.913491818206985,0.97875,5
2015-04-27,110000,1336500,10.051406965665244,61.912200699791455,0.79833335,6
2015-04-27,115500,1336500,10.15392196305603,61.91084341347358,0.75,7
2015-04-27,88000,1342000,9.643527437849816,61.9652369748336,1.14,8
2015-04-27,93500,1342000,9.746211676993724,61.96414312400681,1.1,9
2015-04-27,99000,1342000,9.84888933277268,61.96298301071997,1.0,10
2015-04-27,104500,1342000,9.951560018849955,61.96175664053426,0.76,11
2015-04-27,110000,1342000,10.054223349046335,61.96046401932794,0.73,12
2015-04-27,115500,1342000,10.156878937348818,61.95910515329606,0.73166674,13
2015-04-27,99000,1347500,9.85143141029024,62.01123913436032,0.86625004,14
2015-04-27,104500,1347500,9.954243135444663,62.01001133557868,0.76,15
2015-04-28,99000,1325500,9.84130480426889,61.8181540769436,0.8999999,0
2015-04-28,104500,1331000,9.946215823184616,61.86521691470476,0.97,1
2015-04-28,110000,1331000,10.04859829242372,61.86392729619409,0.85999995,2
2015-04-28,115500,1331000,10.15097308316179,61.86257158655699,0.7475,3
2015-04-28,93500,1336500,9.74381725071918,61.915875526948106,1.0925001,4
2015-04-28,104500,1336500,9.948884258163838,61.913491818206985,0.97,5
2015-04-28,110000,1336500,10.051406965665244,61.912200699791455,0.7904167,6
2015-04-28,115500,1336500,10.15392196305603,61.91084341347358,0.7475,7
2015-04-28,88000,1342000,9.643527437849816,61.9652369748336,1.1320833,8
2015-04-28,93500,1342000,9.746211676993724,61.96414312400681,1.0920833,9
2015-04-28,99000,1342000,9.84888933277268,61.96298301071997,0.99875,10
2015-04-28,104500,1342000,9.951560018849955,61.96175664053426,0.76,11
2015-04-28,110000,1342000,10.054223349046335,61.96046401932794,0.73,12
2015-04-28,115500,1342000,10.156878937348818,61.95910515329606,0.73,13
2015-04-28,99000,1347500,9.85143141029024,62.01123913436032,0.85999995,14
2015-04-28,104500,1347500,9.954243135444663,62.01001133557868,0.76,15
2015-04-29,99000,1325500,9.84130480426889,61.8181540769436,0.9166667,0
2015-04-29,104500,1331000,9.946215823184616,61.86521691470476,0.99583334,1
2015-04-29,110000,1331000,10.04859829242372,61.86392729619409,0.8845833,2
2015-04-29,115500,1331000,10.15097308316179,61.86257158655699,0.76708335,3
2015-04-29,93500,1336500,9.74381725071918,61.915875526948106,1.1154166,4
2015-04-29,104500,1336500,9.948884258163838,61.913491818206985,0.99583334,5
2015-04-29,110000,1336500,10.051406965665244,61.912200699791455,0.81666666,6
2015-04-29,115500,1336500,10.15392196305603,61.91084341347358,0.76708335,7
2015-04-29,88000,1342000,9.643527437849816,61.9652369748336,1.1545833,8
2015-04-29,93500,1342000,9.746211676993724,61.96414312400681,1.1154166,9
2015-04-29,99000,1342000,9.84888933277268,61.96298301071997,1.0158333,10
2015-04-29,104500,1342000,9.951560018849955,61.96175664053426,0.7829167,11
2015-04-29,110000,1342000,10.054223349046335,61.96046401932794,0.7504167,12
2015-04-29,115500,1342000,10.156878937348818,61.95910515329606,0.74708337,13
2015-04-29,99000,1347500,9.85143141029024,62.01123913436032,0.8845833,14
2015-04-29,104500,1347500,9.954243135444663,62.01001133557868,0.7829167,15
2015-04-30,99000,1325500,9.84130480426889,61.8181540769436,0.9370833,0
2015-04-30,104500,1331000,9.946215823184616,61.86521691470476,1.0170833,1
2015-04-30,110000,1331000,10.04859829242372,61.86392729619409,0.90708333,2
2015-04-30,115500,1331000,10.15097308316179,61.86257158655699,0.78791666,3
2015-04-30,93500,1336500,9.74381725071918,61.915875526948106,1.1366667,4
2015-04-30,104500,1336500,9.948884258163838,61.913491818206985,1.0170833,5
2015-04-30,110000,1336500,10.051406965665244,61.912200699791455,0.83958334,6
2015-04-30,115500,1336500,10.15392196305603,61.91084341347358,0.78791666,7
2015-04-30,88000,1342000,9.643527437849816,61.9652369748336,1.1729167,8
2015-04-30,93500,1342000,9.746211676993724,61.96414312400681,1.13625,9
2015-04-30,99000,1342000,9.84888933277268,61.96298301071997,1.0370833,10
2015-04-30,104500,1342000,9.951560018849955,61.96175664053426,0.80583334,11
2015-04-30,110000,1342000,10.054223349046335,61.96046401932794,0.76916665,12
2015-04-30,115500,1342000,10.156878937348818,61.95910515329606,0.7675,13
2015-04-30,99000,1347500,9.85143141029024,62.01123913436032,0.9066667,14
2015-04-30,104500,1347500,9.954243135444663,62.01001133557868,0.80583334,15
2015-05-01,99000,1325500,9.84130480426889,61.8181540769436,0.95458335,0
2015-05-01,104500,1331000,9.946215823184616,61.86521691470476,1.0358332,1
2015-05-01,110000,1331000,10.04859829242372,61.86392729619409,0.9266667,2
2015-05-01,115500,1331000,10.15097308316179,61.86257158655699,0.81166667,3
2015-05-01,93500,1336500,9.74381725071918,61.915875526948106,1.1529167,4
2015-05-01,104500,1336500,9.948884258163838,61.913491818206985,1.0358332,5
2015-05-01,110000,1336500,10.051406965665244,61.912200699791455,0.8595834,6
2015-05-01,115500,1336500,10.15392196305603,61.91084341347358,0.81166667,7
2015-05-01,88000,1342000,9.643527437849816,61.9652369748336,1.1883334,8
2015-05-01,93500,1342000,9.746211676993724,61.96414312400681,1.1508332,9
2015-05-01,99000,1342000,9.84888933277268,61.96298301071997,1.0541667,10
2015-05-01,104500,1342000,9.951560018849955,61.96175664053426,0.8233333,11
2015-05-01,110000,1342000,10.054223349046335,61.96046401932794,0.78749996,12
2015-05-01,115500,1342000,10.156878937348818,61.95910515329606,0.7870833,13
2015-05-01,99000,1347500,9.85143141029024,62.01123913436032,0.92333335,14
2015-05-01,104500,1347500,9.954243135444663,62.01001133557868,0.8233333,15
2015-05-02,99000,1325500,9.84130480426889,61.8181540769436,0.95666665,0
2015-05-02,104500,1331000,9.946215823184616,61.86521691470476,1.04,1
2015-05-02,110000,1331000,10.04859829242372,61.86392729619409,0.93,2
2015-05-02,115500,1331000,10.15097308316179,61.86257158655699,0.82,3
2015-05-02,93500,1336500,9.74381725071918,61.915875526948106,1.1533333,4
2015-05-02,104500,1336500,9.948884258163838,61.913491818206985,1.04,5
2015-05-02,110000,1336500,10.051406965665244,61.912200699791455,0.8691667,6
2015-05-02,115500,1336500,10.15392196305603,61.91084341347358,0.82,7
2015-05-02,88000,1342000,9.643527437849816,61.9652369748336,1.1954167,8
2015-05-02,93500,1342000,9.746211676993724,61.96414312400681,1.1574999,9
2015-05-02,99000,1342000,9.84888933277268,61.96298301071997,1.06,10
2015-05-02,104500,1342000,9.951560018849955,61.96175664053426,0.83,11
2015-05-02,110000,1342000,10.054223349046335,61.96046401932794,0.79625005,12
2015-05-02,115500,1342000,10.156878937348818,61.95910515329606,0.79333335,13
2015-05-02,99000,1347500,9.85143141029024,62.01123913436032,0.93,14
2015-05-02,104500,1347500,9.954243135444663,62.01001133557868,0.83,15
2015-05-03,99000,1325500,9.84130480426889,61.8181540769436,0.95,0
2015-05-03,104500,1331000,9.946215823184616,61.86521691470476,1.0324999,1
2015-05-03,110000,1331000,10.04859829242372,61.86392729619409,0.9266667,2
2015-05-03,115500,1331000,10.15097308316179,61.86257158655699,0.81166667,3
2015-05-03,93500,1336500,9.74381725071918,61.915875526948106,1.14625,4
2015-05-03,104500,1336500,9.948884258163838,61.913491818206985,1.0324999,5
2015-05-03,110000,1336500,10.051406965665244,61.912200699791455,0.85999995,6
2015-05-03,115500,1336500,10.15392196305603,61.91084341347358,0.81166667,7
2015-05-03,88000,1342000,9.643527437849816,61.9652369748336,1.1858333,8
2015-05-03,93500,1342000,9.746211676993724,61.96414312400681,1.1483333,9
2015-05-03,99000,1342000,9.84888933277268,61.96298301071997,1.0516666,10
2015-05-03,104500,1342000,9.951560018849955,61.96175664053426,0.82375,11
2015-05-03,110000,1342000,10.054223349046335,61.96046401932794,0.79,12
2015-05-03,115500,1342000,10.156878937348818,61.95910515329606,0.79,13
2015-05-03,99000,1347500,9.85143141029024,62.01123913436032,0.92291665,14
2015-05-03,104500,1347500,9.954243135444663,62.01001133557868,0.82375,15
2015-05-04,99000,1325500,9.84130480426889,61.8181540769436,0.96000004,0
2015-05-04,104500,1331000,9.946215823184616,61.86521691470476,1.0433333,1
2015-05-04,110000,1331000,10.04859829242372,61.86392729619409,0.9375,2
2015-05-04,115500,1331000,10.15097308316179,61.86257158655699,0.8233333,3
2015-05-04,93500,1336500,9.74381725071918,61.915875526948106,1.1545833,4
2015-05-04,104500,1336500,9.948884258163838,61.913491818206985,1.0433333,5
2015-05-04,110000,1336500,10.051406965665244,61.912200699791455,0.8729167,6
2015-05-04,115500,1336500,10.15392196305603,61.91084341347358,0.8233333,7
2015-05-04,88000,1342000,9.643527437849816,61.9652369748336,1.1933333,8
2015-05-04,93500,1342000,9.746211676993724,61.96414312400681,1.1545833,9
2015-05-04,99000,1342000,9.84888933277268,61.96298301071997,1.0625,10
2015-05-04,104500,1342000,9.951560018849955,61.96175664053426,0.83375,11
2015-05-04,110000,1342000,10.054223349046335,61.96046401932794,0.8025,12
2015-05-04,115500,1342000,10.156878937348818,61.95910515329606,0.80125,13
2015-05-04,99000,1347500,9.85143141029024,62.01123913436032,0.93333334,14
2015-05-04,104500,1347500,9.954243135444663,62.01001133557868,0.83375,15
2015-05-05,99000,1325500,9.84130480426889,61.8181540769436,0.96625,0
2015-05-05,104500,1331000,9.946215823184616,61.86521691470476,1.0554166,1
2015-05-05,110000,1331000,10.04859829242372,61.86392729619409,0.9504166,2
2015-05-05,115500,1331000,10.15097308316179,61.86257158655699,0.83083326,3
2015-05-05,93500,1336500,9.74381725071918,61.915875526948106,1.1687499,4
2015-05-05,104500,1336500,9.948884258163838,61.913491818206985,1.0554166,5
2015-05-05,110000,1336500,10.051406965665244,61.912200699791455,0.8829167,6
2015-05-05,115500,1336500,10.15392196305603,61.91084341347358,0.83083326,7
2015-05-05,88000,1342000,9.643527437849816,61.9652369748336,1.205,8
2015-05-05,93500,1342000,9.746211676993724,61.96414312400681,1.1683333,9
2015-05-05,99000,1342000,9.84888933277268,61.96298301071997,1.0729167,10
2015-05-05,104500,1342000,9.951560018849955,61.96175664053426,0.84,11
2015-05-05,110000,1342000,10.054223349046335,61.96046401932794,0.80750006,12
2015-05-05,115500,1342000,10.156878937348818,61.95910515329606,0.80541664,13
2015-05-05,99000,1347500,9.85143141029024,62.01123913436032,0.94166666,14
2015-05-05,104500,1347500,9.954243135444663,62.01001133557868,0.84,15
2015-05-06,99000,1325500,9.84130480426889,61.8181540769436,0.93875,0
2015-05-06,104500,1331000,9.946215823184616,61.86521691470476,1.03,1
2015-05-06,110000,1331000,10.04859829242372,61.86392729619409,0.9158333,2
2015-05-06,115500,1331000,10.15097308316179,61.86257158655699,0.7891667,3
2015-05-06,93500,1336500,9.74381725071918,61.915875526948106,1.1525,4
2015-05-06,104500,1336500,9.948884258163838,61.913491818206985,1.03,5
2015-05-06,110000,1336500,10.051406965665244,61.912200699791455,0.84375,6
2015-05-06,115500,1336500,10.15392196305603,61.91084341347358,0.7891667,7
2015-05-06,88000,1342000,9.643527437849816,61.9652369748336,1.18625,8
2015-05-06,93500,1342000,9.746211676993724,61.96414312400681,1.1458334,9
2015-05-06,99000,1342000,9.84888933277268,61.96298301071997,1.0454166,10
2015-05-06,104500,1342000,9.951560018849955,61.96175664053426,0.79875,11
2015-05-06,110000,1342000,10.054223349046335,61.96046401932794,0.7625,12
2015-05-06,115500,1342000,10.156878937348818,61.95910515329606,0.7620833,13
2015-05-06,99000,1347500,9.85143141029024,62.01123913436032,0.90708333,14
2015-05-06,104500,1347500,9.954243135444663,62.01001133557868,0.79875,15
2015-05-07,99000,1325500,9.84130480426889,61.8181540769436,0.91041666,0
2015-05-07,104500,1331000,9.946215823184616,61.86521691470476,1.0016667,1
2015-05-07,110000,1331000,10.04859829242372,61.86392729619409,0.8879166,2
2015-05-07,115500,1331000,10.15097308316179,61.86257158655699,0.75499994,3
2015-05-07,93500,1336500,9.74381725071918,61.915875526948106,1.125,4
2015-05-07,104500,1336500,9.948884258163838,61.913491818206985,1.0016667,5
2015-05-07,110000,1336500,10.051406965665244,61.912200699791455,0.8125,6
2015-05-07,115500,1336500,10.15392196305603,61.91084341347358,0.75499994,7
2015-05-07,88000,1342000,9.643527437849816,61.9652369748336,1.1616666,8
2015-05-07,93500,1342000,9.746211676993724,61.96414312400681,1.12125,9
2015-05-07,99000,1342000,9.84888933277268,61.96298301071997,1.0183333,10
2015-05-07,104500,1342000,9.951560018849955,61.96175664053426,0.7654166,11
2015-05-07,110000,1342000,10.054223349046335,61.96046401932794,0.7266667,12
2015-05-07,115500,1342000,10.156878937348818,61.95910515329606,0.72625,13
2015-05-07,99000,1347500,9.85143141029024,62.01123913436032,0.8766667,14
2015-05-07,104500,1347500,9.954243135444663,62.01001133557868,0.7654166,15
2015-05-08,99000,1325500,9.84130480426889,61.8181540769436,0.88625,0
2015-05-08,104500,1331000,9.946215823184616,61.86521691470476,0.98541665,1
2015-05-08,110000,1331000,10.04859829242372,61.86392729619409,0.87000006,2
2015-05-08,115500,1331000,10.15097308316179,61.86257158655699,0.73625,3
2015-05-08,93500,1336500,9.74381725071918,61.915875526948106,1.10375,4
2015-05-08,104500,1336500,9.948884258163838,61.913491818206985,0.98541665,5
2015-05-08,110000,1336500,10.051406965665244,61.912200699791455,0.79583335,6
2015-05-08,115500,1336500,10.15392196305603,61.91084341347358,0.73625,7
2015-05-08,88000,1342000,9.643527437849816,61.9652369748336,1.145,8
2015-05-08,93500,1342000,9.746211676993724,61.96414312400681,1.105,9
2015-05-08,99000,1342000,9.84888933277268,61.96298301071997,1.0,10
2015-05-08,104500,1342000,9.951560018849955,61.96175664053426,0.75,11
2015-05-08,110000,1342000,10.054223349046335,61.96046401932794,0.71,12
2015-05-08,115500,1342000,10.156878937348818,61.95910515329606,0.70624995,13
2015-05-08,99000,1347500,9.85143141029024,62.01123913436032,0.85999995,14
2015-05-08,104500,1347500,9.954243135444663,62.01001133557868,0.75,15
2015-05-09,99000,1325500,9.84130480426889,61.8181540769436,0.87000006,0
2015-05-09,104500,1331000,9.946215823184616,61.86521691470476,0.96458334,1
2015-05-09,110000,1331000,10.04859829242372,61.86392729619409,0.85625005,2
2015-05-09,115500,1331000,10.15097308316179,61.86257158655699,0.7208333,3
2015-05-09,93500,1336500,9.74381725071918,61.915875526948106,1.0804167,4
2015-05-09,104500,1336500,9.948884258163838,61.913491818206985,0.96458334,5
2015-05-09,110000,1336500,10.051406965665244,61.912200699791455,0.78125,6
2015-05-09,115500,1336500,10.15392196305603,61.91084341347358,0.7208333,7
2015-05-09,88000,1342000,9.643527437849816,61.9652369748336,1.1216667,8
2015-05-09,93500,1342000,9.746211676993724,61.96414312400681,1.0841666,9
2015-05-09,99000,1342000,9.84888933277268,61.96298301071997,0.98583335,10
2015-05-09,104500,1342000,9.951560018849955,61.96175664053426,0.7395833,11
2015-05-09,110000,1342000,10.054223349046335,61.96046401932794,0.69875,12
2015-05-09,115500,1342000,10.156878937348818,61.95910515329606,0.69083333,13
2015-05-09,99000,1347500,9.85143141029024,62.01123913436032,0.8495833,14
2015-05-09,104500,1347500,9.954243135444663,62.01001133557868,0.7395833,15
2015-05-10,99000,1325500,9.84130480426889,61.8181540769436,0.855,0
2015-05-10,104500,1331000,9.946215823184616,61.86521691470476,0.95166665,1
2015-05-10,110000,1331000,10.04859829242372,61.86392729619409,0.84791666,2
2015-05-10,115500,1331000,10.15097308316179,61.86257158655699,0.71250004,3
2015-05-10,93500,1336500,9.74381725071918,61.915875526948106,1.0616666,4
2015-05-10,104500,1336500,9.948884258163838,61.913491818206985,0.95166665,5
2015-05-10,110000,1336500,10.051406965665244,61.912200699791455,0.77416664,6
2015-05-10,115500,1336500,10.15392196305603,61.91084341347358,0.71250004,7
2015-05-10,88000,1342000,9.643527437849816,61.9652369748336,1.1075,8
2015-05-10,93500,1342000,9.746211676993724,61.96414312400681,1.0712501,9
2015-05-10,99000,1342000,9.84888933277268,61.96298301071997,0.97499996,10
2015-05-10,104500,1342000,9.951560018849955,61.96175664053426,0.73375005,11
2015-05-10,110000,1342000,10.054223349046335,61.96046401932794,0.68833333,12
2015-05-10,115500,1342000,10.156878937348818,61.95910515329606,0.6791666,13
