time,x,y,statkraft_sde,unit
2015-12-19,93500,1336500,0.87459352948354,4
2015-12-19,104500,1336500,0.09982281343683518,5
2015-12-19,110000,1336500,0.0,6
2015-12-19,115500,1336500,0.0,7
2015-12-19,88000,1342000,0.8245440468013745,8
2015-12-19,93500,1342000,0.6547080330420201,9
2015-12-19,99000,1342000,0.3004244842463275,10
2015-12-19,104500,1342000,0.01666483236534172,11
2015-12-19,110000,1342000,0.0,12
2015-12-19,115500,1342000,0.0,13
2015-12-19,99000,1347500,0.0,14
2015-12-19,104500,1347500,0.0,15
2015-12-20,99000,1325500,0.9908466486682586,0
2015-12-20,104500,1331000,0.16274618343837147,1
2015-12-20,110000,1331000,0.0,2
2015-12-20,115500,1331000,0.0,3
2015-12-20,93500,1336500,0.7373629643921602,4
2015-12-20,104500,1336500,0.017303628039475574,5
2015-12-20,110000,1336500,0.0,6
2015-12-20,115500,1336500,0.0,7
2015-12-20,88000,1342000,0.6740535785439874,8
2015-12-20,93500,1342000,0.5359443070966294,9
2015-12-20,99000,1342000,0.20117751671683037,10
2015-12-20,104500,1342000,0.0,11
2015-12-20,110000,1342000,0.0,12
2015-12-20,115500,1342000,0.0,13
2015-12-20,99000,1347500,0.0,14
2015-12-20,104500,1347500,0.0,15
2015-12-21,99000,1325500,0.9855440941353334,0
2015-12-21,104500,1331000,0.14510172780123085,1
2015-12-21,110000,1331000,0.0,2
2015-12-21,115500,1331000,0.0,3
2015-12-21,93500,1336500,0.718140968224521,4
2015-12-21,104500,1336500,0.0,5
2015-12-21,110000,1336500,0.0,6
2015-12-21,115500,1336500,0.0,7
2015-12-21,88000,1342000,0.6252593168626545,8
2015-12-21,93500,1342000,0.5127817927220584,9
2015-12-21,99000,1342000,0.17238947714799108,10
2015-12-21,104500,1342000,0.0,11
2015-12-21,110000,1342000,0.0,12
2015-12-21,115500,1342000,0.0,13
2015-12-21,99000,1347500,0.0,14
2015-12-21,104500,1347500,0.0,15
2015-12-22,99000,1325500,1.0080415295238687,0
2015-12-22,104500,1331000,0.16558395669448572,1
2015-12-22,110000,1331000,0.013339216521188134,2
2015-12-22,115500,1331000,0.013992409897156402,3
2015-12-22,93500,1336500,0.7177550314204696,4
2015-12-22,104500,1336500,0.004665052546680017,5
2015-12-22,110000,1336500,0.012153876451142912,6
2015-12-22,115500,1336500,0.011248760735971225,7
2015-12-22,88000,1342000,0.6250441503723883,8
2015-12-22,93500,1342000,0.5192244913352617,9
2015-12-22,99000,1342000,0.17748897921739215,10
2015-12-22,104500,1342000,0.00926864681598476,11
2015-12-22,110000,1342000,0.007546299308396327,12
2015-12-22,115500,1342000,0.010144422514888129,13
2015-12-22,99000,1347500,0.0,14
2015-12-22,104500,1347500,0.002519238063735895,15
2015-12-23,99000,1325500,0.8459624971132368,0
2015-12-23,104500,1331000,0.1388905430360854,1
2015-12-23,110000,1331000,0.013536631337210489,2
2015-12-23,115500,1331000,0.021312037854219718,3
2015-12-23,93500,1336500,0.5853070485268577,4
2015-12-23,104500,1336500,0.0,5
2015-12-23,110000,1336500,0.018723693504748982,6
2015-12-23,115500,1336500,0.02205958826290689,7
2015-12-23,88000,1342000,0.5155341898852726,8
2015-12-23,93500,1342000,0.4263814178534209,9
2015-12-23,99000,1342000,0.13268187165036377,10
2015-12-23,104500,1342000,0.0073466910972250915,11
2015-12-23,110000,1342000,0.016171549823564953,12
2015-12-23,115500,1342000,0.019215949723287246,13
2015-12-23,99000,1347500,0.0018536604493737396,14
2015-12-23,104500,1347500,0.007820713567989902,15
2015-12-24,99000,1325500,1.0014284252027015,0
2015-12-24,104500,1331000,0.1802058608007175,1
2015-12-24,110000,1331000,0.02617735285038273,2
2015-12-24,115500,1331000,0.021347884421624313,3
2015-12-24,93500,1336500,0.7031656814323143,4
2015-12-24,104500,1336500,0.015824440160605316,5
2015-12-24,110000,1336500,0.026828903152240922,6
2015-12-24,115500,1336500,0.02361621210799951,7
2015-12-24,88000,1342000,0.6293182705544615,8
2015-12-24,93500,1342000,0.5166086926198349,9
2015-12-24,99000,1342000,0.18231471613817085,10
2015-12-24,104500,1342000,0.031512137726764436,11
2015-12-24,110000,1342000,0.021439498331444682,12
2015-12-24,115500,1342000,0.02893919807829566,13
2015-12-24,99000,1347500,0.028548239594640624,14
2015-12-24,104500,1347500,0.02515880904482728,15
2015-12-25,99000,1325500,1.1911228117475265,0
2015-12-25,104500,1331000,0.2479194730126646,1
2015-12-25,110000,1331000,0.04128887178015626,2
2015-12-25,115500,1331000,0.008764486174978731,3
2015-12-25,93500,1336500,0.8221961780239976,4
2015-12-25,104500,1336500,0.06431344667745886,5
2015-12-25,110000,1336500,0.006721255401061176,6
2015-12-25,115500,1336500,0.005477287432181367,7
2015-12-25,88000,1342000,0.7076666216116988,8
2015-12-25,93500,1342000,0.5923891782146791,9
2015-12-25,99000,1342000,0.22858514407708455,10
2015-12-25,104500,1342000,0.03881210875613452,11
2015-12-25,110000,1342000,0.006869353107209793,12
2015-12-25,115500,1342000,0.005814726663558157,13
2015-12-25,99000,1347500,0.007789958112745552,14
2015-12-25,104500,1347500,0.0076625343732157625,15
2015-12-26,99000,1325500,1.3405642240041702,0
2015-12-26,104500,1331000,0.2595607829829602,1
2015-12-26,110000,1331000,0.03354886190705231,2
2015-12-26,115500,1331000,0.014318838263462702,3
2015-12-26,93500,1336500,0.9364550838833015,4
2015-12-26,104500,1336500,0.08354107450825776,5
2015-12-26,110000,1336500,0.014570753408277067,6
2015-12-26,115500,1336500,0.014378862234498403,7
2015-12-26,88000,1342000,0.7967065883383402,8
2015-12-26,93500,1342000,0.6739881920629083,9
2015-12-26,99000,1342000,0.2591949235137261,10
2015-12-26,104500,1342000,0.03956797444614378,11
2015-12-26,110000,1342000,0.01176254448925972,12
2015-12-26,115500,1342000,0.018822311346109778,13
2015-12-26,99000,1347500,0.012038855139212008,14
2015-12-26,104500,1347500,0.011874767906226796,15
2015-12-27,99000,1325500,1.3914974397226756,0
2015-12-27,104500,1331000,0.24787035867555518,1
2015-12-27,110000,1331000,0.018924615385083155,2
2015-12-27,115500,1331000,0.009626121688015122,3
2015-12-27,93500,1336500,0.9772745840248499,4
2015-12-27,104500,1336500,0.07871986624876842,5
2015-12-27,110000,1336500,0.010555403375159382,6
2015-12-27,115500,1336500,0.008310564558714451,7
2015-12-27,88000,1342000,0.8399153611176517,8
2015-12-27,93500,1342000,0.7028042426451966,9
2015-12-27,99000,1342000,0.27144661342937465,10
2015-12-27,104500,1342000,0.03114695983898276,11
2015-12-27,110000,1342000,0.007881432935614918,12
2015-12-27,115500,1342000,0.015164851338110314,13
2015-12-27,99000,1347500,0.011974762919279793,14
2015-12-27,104500,1347500,0.009832438544827493,15
2015-12-28,99000,1325500,1.3085583465667594,0
2015-12-28,104500,1331000,0.21470498251486742,1
2015-12-28,110000,1331000,0.0,2
2015-12-28,115500,1331000,0.0,3
2015-12-28,93500,1336500,0.9099333218653953,4
2015-12-28,104500,1336500,0.04504887138775612,5
2015-12-28,110000,1336500,0.0,6
2015-12-28,115500,1336500,0.0,7
2015-12-28,88000,1342000,0.7840867767461712,8
2015-12-28,93500,1342000,0.6571107248955227,9
2015-12-28,99000,1342000,0.23851410751793106,10
2015-12-28,104500,1342000,0.016199162042344974,11
2015-12-28,110000,1342000,0.009093137410132074,12
2015-12-28,115500,1342000,0.01259682023498619,13
2015-12-28,99000,1347500,0.0,14
2015-12-28,104500,1347500,0.00988293074021915,15
2015-12-29,99000,1325500,1.4140347044915837,0
2015-12-29,104500,1331000,0.23227021670456893,1
2015-12-29,110000,1331000,0.0,2
2015-12-29,115500,1331000,0.0,3
2015-12-29,93500,1336500,0.9973246311951047,4
2015-12-29,104500,1336500,0.06341824234681531,5
2015-12-29,110000,1336500,0.0,6
2015-12-29,115500,1336500,0.0,7
2015-12-29,88000,1342000,0.8598901462488396,8
2015-12-29,93500,1342000,0.7213384949486035,9
2015-12-29,99000,1342000,0.2720697503632347,10
2015-12-29,104500,1342000,0.030694987487747624,11
2015-12-29,110000,1342000,0.016709434400734142,12
2015-12-29,115500,1342000,0.02575242583390811,13
2015-12-29,99000,1347500,0.0,14
2015-12-29,104500,1347500,0.019346042793871168,15
2015-12-30,99000,1325500,1.4248748879394304,0
2015-12-30,104500,1331000,0.23587843349014498,1
2015-12-30,110000,1331000,0.025257742628581267,2
2015-12-30,115500,1331000,0.018205178183231644,3
2015-12-30,93500,1336500,1.0195281866176336,4
2015-12-30,104500,1336500,0.07337296197720355,5
2015-12-30,110000,1336500,0.021610783601639358,6
2015-12-30,115500,1336500,0.01942313240628117,7
2015-12-30,88000,1342000,0.884203593297811,8
2015-12-30,93500,1342000,0.7360979682673161,9
2015-12-30,99000,1342000,0.2850482791593239,10
2015-12-30,104500,1342000,0.04117346611561543,11
2015-12-30,110000,1342000,0.026504940338594057,12
2015-12-30,115500,1342000,0.03791808017934385,13
2015-12-30,99000,1347500,0.031327313890026104,14
2015-12-30,104500,1347500,0.03507290479906911,15
2015-12-31,99000,1325500,1.4308596439228,0
2015-12-31,104500,1331000,0.22951844433865753,1
2015-12-31,110000,1331000,0.013174371738288393,2
2015-12-31,115500,1331000,0.010814428785538153,3
2015-12-31,93500,1336500,1.0313141513685609,4
2015-12-31,104500,1336500,0.06649925182668887,5
2015-12-31,110000,1336500,0.01574140195605509,6
2015-12-31,115500,1336500,0.014911267627691484,7
2015-12-31,88000,1342000,0.893473432947276,8
2015-12-31,93500,1342000,0.7405985772784743,9
2015-12-31,99000,1342000,0.2850813564362783,10
2015-12-31,104500,1342000,0.04316283995061394,11
2015-12-31,110000,1342000,0.024752591716019633,12
2015-12-31,115500,1342000,0.04237215537022293,13
2015-12-31,99000,1347500,0.031266267907074125,14
2015-12-31,104500,1347500,0.04505738925660531,15
2016-01-01,99000,1325500,1.496921275307483,0
2016-01-01,104500,1331000,0.2552893207641562,1
2016-01-01,110000,1331000,0.025458978200007736,2
2016-01-01,115500,1331000,0.024037369914086202,3
2016-01-01,93500,1336500,1.086476303732594,4
2016-01-01,104500,1336500,0.08558948580885636,5
2016-01-01,110000,1336500,0.031449053385073186,6
2016-01-01,115500,1336500,0.031072520391222682,7
2016-01-01,88000,1342000,0.9472065462532048,8
2016-01-01,93500,1342000,0.7865800254728914,9
2016-01-01,99000,1342000,0.3106974159127585,10
2016-01-01,104500,1342000,0.06291088172083528,11
2016-01-01,110000,1342000,0.03842090565464634,12
2016-01-01,115500,1342000,0.0635166141746997,13
2016-01-01,99000,1347500,0.050700566965398146,14
2016-01-01,104500,1347500,0.06119360280523481,15
2016-01-02,99000,1325500,1.501413028196503,0
2016-01-02,104500,1331000,0.25702883909701374,1
2016-01-02,110000,1331000,0.028664297619642218,2
2016-01-02,115500,1331000,0.03639876667822853,3
2016-01-02,93500,1336500,1.1094202524117633,4
2016-01-02,104500,1336500,0.09402550937004633,5
2016-01-02,110000,1336500,0.046303953146405924,6
2016-01-02,115500,1336500,0.046532978747649986,7
2016-01-02,88000,1342000,0.9754771623055054,8
2016-01-02,93500,1342000,0.8106669510652198,9
2016-01-02,99000,1342000,0.33731878638019464,10
2016-01-02,104500,1342000,0.08927088493175736,11
2016-01-02,110000,1342000,0.05657677740005129,12
2016-01-02,115500,1342000,0.09059550155279789,13
2016-01-02,99000,1347500,0.08699247014922327,14
2016-01-02,104500,1347500,0.09596105034015075,15
2016-01-03,99000,1325500,1.454405229923996,0
2016-01-03,104500,1331000,0.2370510449840034,1
2016-01-03,110000,1331000,0.01578415902204315,2
2016-01-03,115500,1331000,0.036344493487787385,3
2016-01-03,93500,1336500,1.0830968095033042,4
2016-01-03,104500,1336500,0.07658821746786498,5
2016-01-03,110000,1336500,0.045838195526667784,6
2016-01-03,115500,1336500,0.054144563371569865,7
2016-01-03,88000,1342000,0.9580488725903454,8
2016-01-03,93500,1342000,0.7864289584246151,9
2016-01-03,99000,1342000,0.32900776293326056,10
2016-01-03,104500,1342000,0.09165669368088296,11
2016-01-03,110000,1342000,0.0643783845407406,12
2016-01-03,115500,1342000,0.11067167761873802,13
2016-01-03,99000,1347500,0.10214821990474439,14
2016-01-03,104500,1347500,0.11331541823734671,15
2016-01-04,99000,1325500,1.43981328859331,0
2016-01-04,104500,1331000,0.22661835160070357,1
2016-01-04,110000,1331000,0.012672972294687597,2
2016-01-04,115500,1331000,0.03624479933899684,3
2016-01-04,93500,1336500,1.0646547891746152,4
2016-01-04,104500,1336500,0.0661428993707813,5
2016-01-04,110000,1336500,0.03864135891465238,6
2016-01-04,115500,1336500,0.056981082757373264,7
2016-01-04,88000,1342000,0.9394047843664564,8
2016-01-04,93500,1342000,0.7696005357092491,9
2016-01-04,99000,1342000,0.3142686027615435,10
2016-01-04,104500,1342000,0.07726248326364683,11
2016-01-04,110000,1342000,0.06013794694490044,12
2016-01-04,115500,1342000,0.11640969308369678,13
2016-01-04,99000,1347500,0.09076363021843185,14
2016-01-04,104500,1347500,0.10904599267951226,15
2016-01-05,99000,1325500,1.305332230191194,0
2016-01-05,104500,1331000,0.18446744279292585,1
2016-01-05,110000,1331000,0.0,2
2016-01-05,115500,1331000,0.021753759759219678,3
2016-01-05,93500,1336500,0.9436972779862332,4
2016-01-05,104500,1336500,0.023054075922658887,5
2016-01-05,110000,1336500,0.02020766038946887,6
2016-01-05,115500,1336500,0.04394250653027884,7
2016-01-05,88000,1342000,0.837726148386984,8
2016-01-05,93500,1342000,0.6844099798829347,9
2016-01-05,99000,1342000,0.2588121801216963,10
2016-01-05,104500,1342000,0.04743850492929464,11
2016-01-05,110000,1342000,0.04465649961567293,12
2016-01-05,115500,1342000,0.10224392180742901,13
2016-01-05,99000,1347500,0.060762858969794144,14
2016-01-05,104500,1347500,0.0843271683046041,15
2016-01-06,99000,1325500,1.4978272879266563,0
2016-01-06,104500,1331000,0.2564614243208016,1
2016-01-06,110000,1331000,0.0484741081000221,2
2016-01-06,115500,1331000,0.07043667619532602,3
2016-01-06,93500,1336500,1.090212852718755,4
2016-01-06,104500,1336500,0.08911684539334491,5
2016-01-06,110000,1336500,0.07015089871058129,6
2016-01-06,115500,1336500,0.08375789245521678,7
2016-01-06,88000,1342000,0.9646542886804238,8
2016-01-06,93500,1342000,0.7977380860566803,9
2016-01-06,99000,1342000,0.33648441437744875,10
2016-01-06,104500,1342000,0.09362400769144232,11
2016-01-06,110000,1342000,0.07680654560153011,12
2016-01-06,115500,1342000,0.13636061255793722,13
2016-01-06,99000,1347500,0.09554774062268928,14
2016-01-06,104500,1347500,0.10912322537976896,15
2016-01-07,99000,1325500,1.407367529506801,0
2016-01-07,104500,1331000,0.2607519857141038,1
2016-01-07,110000,1331000,0.07304381900146459,2
2016-01-07,115500,1331000,0.09483575324550318,3
2016-01-07,93500,1336500,1.0169982665303008,4
2016-01-07,104500,1336500,0.08248723500816307,5
2016-01-07,110000,1336500,0.09354339083577728,6
2016-01-07,115500,1336500,0.09958195833484092,7
2016-01-07,88000,1342000,0.9070836926258485,8
2016-01-07,93500,1342000,0.7510294735863012,9
2016-01-07,99000,1342000,0.3205826425781542,10
2016-01-07,104500,1342000,0.1028698313970905,11
2016-01-07,110000,1342000,0.09726211135786698,12
2016-01-07,115500,1342000,0.14816213212502247,13
2016-01-07,99000,1347500,0.10448613565490265,14
2016-01-07,104500,1347500,0.11746548797686357,15
2016-01-08,99000,1325500,1.6354910642652842,0
2016-01-08,104500,1331000,0.33216883952170906,1
2016-01-08,110000,1331000,0.11386514618509203,2
2016-01-08,115500,1331000,0.1276424284759121,3
2016-01-08,93500,1336500,1.2044535233431635,4
2016-01-08,104500,1336500,0.15260891879874108,5
2016-01-08,110000,1336500,0.12104050160128348,6
2016-01-08,115500,1336500,0.1198775729028593,7
2016-01-08,88000,1342000,1.0669717089254118,8
2016-01-08,93500,1342000,0.8846936315443253,9
2016-01-08,99000,1342000,0.4070433703898149,10
2016-01-08,104500,1342000,0.1379330647728071,11
2016-01-08,110000,1342000,0.11257194639898398,12
2016-01-08,115500,1342000,0.16332314346307564,13
2016-01-08,99000,1347500,0.1317757843742018,14
2016-01-08,104500,1347500,0.13358264095368566,15
2016-01-09,99000,1325500,1.592044413879982,0
2016-01-09,104500,1331000,0.32592812040064967,1
2016-01-09,110000,1331000,0.12271074997128774,2
2016-01-09,115500,1331000,0.1371704902027455,3
2016-01-09,93500,1336500,1.1589972041928003,4
2016-01-09,104500,1336500,0.14375031093185148,5
2016-01-09,110000,1336500,0.1262338053988148,6
2016-01-09,115500,1336500,0.12648344437486703,7
2016-01-09,88000,1342000,1.0364367307354847,8
2016-01-09,93500,1342000,0.858385332001147,9
2016-01-09,99000,1342000,0.392798317993983,10
2016-01-09,104500,1342000,0.14246360124483173,11
2016-01-09,110000,1342000,0.11653118668893497,12
2016-01-09,115500,1342000,0.1663699216557471,13
2016-01-09,99000,1347500,0.13607595792541322,14
2016-01-09,104500,1347500,0.12923087425525104,15
2016-01-10,99000,1325500,1.647524376322217,0
2016-01-10,104500,1331000,0.35096105356963736,1
2016-01-10,110000,1331000,0.14316139922816193,2
2016-01-10,115500,1331000,0.16095876276844506,3
2016-01-10,93500,1336500,1.205876111164064,4
2016-01-10,104500,1336500,0.16889359835359918,5
2016-01-10,110000,1336500,0.14472613496604897,6
2016-01-10,115500,1336500,0.14468415457229686,7
2016-01-10,88000,1342000,1.0843561099279275,8
2016-01-10,93500,1342000,0.899168635668939,9
2016-01-10,99000,1342000,0.42030362015264244,10
2016-01-10,104500,1342000,0.16528627957145464,11
2016-01-10,110000,1342000,0.13550947892996792,12
2016-01-10,115500,1342000,0.1951199210546492,13
2016-01-10,99000,1347500,0.16766933660980168,14
2016-01-10,104500,1347500,0.1530459512769883,15
2016-01-11,99000,1325500,1.7964992729598608,0
2016-01-11,104500,1331000,0.4398244172340896,1
2016-01-11,110000,1331000,0.23126693580185648,2
2016-01-11,115500,1331000,0.25636295597860714,3
2016-01-11,93500,1336500,1.3570758137434322,4
2016-01-11,104500,1336500,0.264532942305558,5
2016-01-11,110000,1336500,0.24320570626937854,6
2016-01-11,115500,1336500,0.24719047508052505,7
2016-01-11,88000,1342000,1.2407802977811289,8
2016-01-11,93500,1342000,1.0410507057079144,9
2016-01-11,99000,1342000,0.5449929902506943,10
2016-01-11,104500,1342000,0.27351779324160735,11
2016-01-11,110000,1342000,0.24358344608707538,12
2016-01-11,115500,1342000,0.3024250469670815,13
2016-01-11,99000,1347500,0.29327770585742857,14
2016-01-11,104500,1347500,0.2723278982146666,15
2016-01-12,99000,1325500,1.8938520066296136,0
2016-01-12,104500,1331000,0.4925927454591053,1
2016-01-12,110000,1331000,0.28742370120155286,2
2016-01-12,115500,1331000,0.32347150146305387,3
2016-01-12,93500,1336500,1.4450864875630725,4
2016-01-12,104500,1336500,0.3310070811365328,5
2016-01-12,110000,1336500,0.30947170513119593,6
2016-01-12,115500,1336500,0.3133055218258728,7
2016-01-12,88000,1342000,1.3337083581467661,8
2016-01-12,93500,1342000,1.1274985953272598,9
2016-01-12,99000,1342000,0.6218871014810956,10
2016-01-12,104500,1342000,0.3473156555772047,11
2016-01-12,110000,1342000,0.30867699758151484,12
2016-01-12,115500,1342000,0.38232107300361134,13
2016-01-12,99000,1347500,0.3614160593181413,14
2016-01-12,104500,1347500,0.34702689974249656,15
2016-01-13,99000,1325500,1.6124970666453535,0
2016-01-13,104500,1331000,0.42415463121286945,1
2016-01-13,110000,1331000,0.26938985984828634,2
2016-01-13,115500,1331000,0.343603711477719,3
2016-01-13,93500,1336500,1.217707005745046,4
2016-01-13,104500,1336500,0.2728172200541298,5
2016-01-13,110000,1336500,0.3150573684455181,6
2016-01-13,115500,1336500,0.33567479802836314,7
2016-01-13,88000,1342000,1.155861130852791,8
2016-01-13,93500,1342000,0.9745650168977229,9
2016-01-13,99000,1342000,0.5393407733136838,10
2016-01-13,104500,1342000,0.3421411440602134,11
2016-01-13,110000,1342000,0.32926710735630205,12
2016-01-13,115500,1342000,0.41115085258718953,13
2016-01-13,99000,1347500,0.37990614230154307,14
2016-01-13,104500,1347500,0.3703622147069134,15
2016-01-14,99000,1325500,1.6750546281473633,0
2016-01-14,104500,1331000,0.42980425245173215,1
2016-01-14,110000,1331000,0.26454843850921494,2
2016-01-14,115500,1331000,0.3398361318711329,3
2016-01-14,93500,1336500,1.2570157848588193,4
2016-01-14,104500,1336500,0.2790449451626776,5
2016-01-14,110000,1336500,0.3160888241204541,6
2016-01-14,115500,1336500,0.3380953288444697,7
2016-01-14,88000,1342000,1.1970084632810911,8
2016-01-14,93500,1342000,1.0059717307047524,9
2016-01-14,99000,1342000,0.5584768830941731,10
2016-01-14,104500,1342000,0.3421453324612892,11
2016-01-14,110000,1342000,0.3284789489224751,12
2016-01-14,115500,1342000,0.42426613202037344,13
2016-01-14,99000,1347500,0.3919034782215522,14
2016-01-14,104500,1347500,0.37673503580310413,15
2016-01-15,99000,1325500,1.8421969722752791,0
2016-01-15,104500,1331000,0.45105595032642104,1
2016-01-15,110000,1331000,0.26711114723192664,2
2016-01-15,115500,1331000,0.32930605235931176,3
2016-01-15,93500,1336500,1.3858765689094492,4
2016-01-15,104500,1336500,0.3071233472362966,5
2016-01-15,110000,1336500,0.3100178800015072,6
2016-01-15,115500,1336500,0.3370483325705754,7
2016-01-15,88000,1342000,1.316897043398594,8
2016-01-15,93500,1342000,1.0971324703758483,9
2016-01-15,99000,1342000,0.6053469459725104,10
2016-01-15,104500,1342000,0.3517301174291205,11
2016-01-15,110000,1342000,0.32671963613108196,12
2016-01-15,115500,1342000,0.4349137284957298,13
2016-01-15,99000,1347500,0.40693843420299364,14
2016-01-15,104500,1347500,0.37654742874014335,15
2016-01-16,99000,1325500,1.5259878632868753,0
2016-01-16,104500,1331000,0.3516345370261916,1
2016-01-16,110000,1331000,0.2114678572346369,2
2016-01-16,115500,1331000,0.29334570797097703,3
2016-01-16,93500,1336500,1.1256428975637056,4
2016-01-16,104500,1336500,0.21005343803567578,5
2016-01-16,110000,1336500,0.2716161277014258,6
2016-01-16,115500,1336500,0.30579418297073185,7
2016-01-16,88000,1342000,1.1166900672782767,8
2016-01-16,93500,1342000,0.9082704203914034,9
2016-01-16,99000,1342000,0.4841214403196743,10
2016-01-16,104500,1342000,0.2973316208916978,11
2016-01-16,110000,1342000,0.30117625005647114,12
2016-01-16,115500,1342000,0.41806069823118186,13
2016-01-16,99000,1347500,0.38314108531136054,14
2016-01-16,104500,1347500,0.3500450497233198,15
2016-01-17,99000,1325500,1.7113824536502762,0
2016-01-17,104500,1331000,0.3956329568137832,1
2016-01-17,110000,1331000,0.22797555468795966,2
2016-01-17,115500,1331000,0.29248846851388594,3
2016-01-17,93500,1336500,1.2750449328160773,4
2016-01-17,104500,1336500,0.2512537974900703,5
2016-01-17,110000,1336500,0.27808936693988184,6
2016-01-17,115500,1336500,0.30156749956769435,7
2016-01-17,88000,1342000,1.2524073926889423,8
2016-01-17,93500,1342000,1.0144989108584648,9
2016-01-17,99000,1342000,0.5411960660004779,10
2016-01-17,104500,1342000,0.3090863549403098,11
2016-01-17,110000,1342000,0.29459151904749115,12
2016-01-17,115500,1342000,0.4213121496732822,13
2016-01-17,99000,1347500,0.39773435529107026,14
2016-01-17,104500,1347500,0.3511868634902579,15
2016-01-18,99000,1325500,1.4411827430636732,0
2016-01-18,104500,1331000,0.33532707962870123,1
2016-01-18,110000,1331000,0.19724807524127413,2
2016-01-18,115500,1331000,0.2687609959522301,3
2016-01-18,93500,1336500,1.0404921468555537,4
2016-01-18,104500,1336500,0.1661295618616708,5
2016-01-18,110000,1336500,0.24599244193677122,6
2016-01-18,115500,1336500,0.27268029962684454,7
2016-01-18,88000,1342000,1.0606031539165413,8
2016-01-18,93500,1342000,0.8333949051660174,9
2016-01-18,99000,1342000,0.43104380471291726,10
2016-01-18,104500,1342000,0.25312718524555033,11
2016-01-18,110000,1342000,0.25562548322394424,12
2016-01-18,115500,1342000,0.3800553506189839,13
2016-01-18,99000,1347500,0.3588471851929123,14
2016-01-18,104500,1347500,0.3081463223701744,15
2016-01-19,99000,1325500,1.49264750277298,0
2016-01-19,104500,1331000,0.3331226971968568,1
2016-01-19,110000,1331000,0.18606237710599904,2
2016-01-19,115500,1331000,0.2519971529919635,3
2016-01-19,93500,1336500,1.0775136382021617,4
2016-01-19,104500,1336500,0.16100157850815347,5
2016-01-19,110000,1336500,0.22676016556961526,6
2016-01-19,115500,1336500,0.25236526293370176,7
2016-01-19,88000,1342000,1.0977418976526938,8
2016-01-19,93500,1342000,0.8656969518726078,9
2016-01-19,99000,1342000,0.429627908850869,10
2016-01-19,104500,1342000,0.23759674493230049,11
2016-01-19,110000,1342000,0.23385346963739853,12
2016-01-19,115500,1342000,0.3698160987622574,13
2016-01-19,99000,1347500,0.35029950874949445,14
2016-01-19,104500,1347500,0.29731534595284165,15
2016-01-20,99000,1325500,1.6696186837219715,0
2016-01-20,104500,1331000,0.36901836775963376,1
2016-01-20,110000,1331000,0.19757049187707013,2
2016-01-20,115500,1331000,0.2536297057796554,3
2016-01-20,93500,1336500,1.21318114854898,4
2016-01-20,104500,1336500,0.19446181028075982,5
2016-01-20,110000,1336500,0.22608074417689972,6
2016-01-20,115500,1336500,0.2477953995287099,7
2016-01-20,88000,1342000,1.2168936251889084,8
2016-01-20,93500,1342000,0.9664145060803095,9
2016-01-20,99000,1342000,0.483417767066079,10
2016-01-20,104500,1342000,0.24837715701891264,11
2016-01-20,110000,1342000,0.2286195424422913,12
2016-01-20,115500,1342000,0.37390942510121,13
2016-01-20,99000,1347500,0.3613998052750246,14
2016-01-20,104500,1347500,0.28926715612366183,15
2016-01-21,99000,1325500,1.494163459145669,0
2016-01-21,104500,1331000,0.31319138656006185,1
2016-01-21,110000,1331000,0.1560932672072564,2
2016-01-21,115500,1331000,0.22367965918779584,3
2016-01-21,93500,1336500,1.0648126478998179,4
2016-01-21,104500,1336500,0.14107226739689382,5
2016-01-21,110000,1336500,0.19969485145998214,6
2016-01-21,115500,1336500,0.21821132260821513,7
2016-01-21,88000,1342000,1.1050068548169842,8
2016-01-21,93500,1342000,0.8629382642431999,9
2016-01-21,99000,1342000,0.40971879799552036,10
2016-01-21,104500,1342000,0.20929952621309117,11
2016-01-21,110000,1342000,0.20636518044559019,12
2016-01-21,115500,1342000,0.35233123860514215,13
2016-01-21,99000,1347500,0.34032088523397785,14
2016-01-21,104500,1347500,0.26858166075899587,15
2016-01-22,99000,1325500,1.5160809286172492,0
2016-01-22,104500,1331000,0.3072269541440971,1
2016-01-22,110000,1331000,0.1433853619412382,2
2016-01-22,115500,1331000,0.20069814218096363,3
2016-01-22,93500,1336500,1.0837267796717704,4
2016-01-22,104500,1336500,0.12864397583679052,5
2016-01-22,110000,1336500,0.17860186852394785,6
2016-01-22,115500,1336500,0.19366574132972827,7
2016-01-22,88000,1342000,1.1279729468179358,8
2016-01-22,93500,1342000,0.8789269814299858,9
2016-01-22,99000,1342000,0.40600082873397264,10
2016-01-22,104500,1342000,0.1983721910049868,11
2016-01-22,110000,1342000,0.19171714775250384,12
2016-01-22,115500,1342000,0.33844605394342403,13
2016-01-22,99000,1347500,0.33956676206126846,14
2016-01-22,104500,1347500,0.2573160773558206,15
2016-01-23,99000,1325500,1.4676895769472282,0
2016-01-23,104500,1331000,0.28943043430619586,1
2016-01-23,110000,1331000,0.1306753582007001,2
2016-01-23,115500,1331000,0.1842570958010646,3
2016-01-23,93500,1336500,1.0452772826147645,4
2016-01-23,104500,1336500,0.1095678913135471,5
2016-01-23,110000,1336500,0.1616726877586348,6
2016-01-23,115500,1336500,0.17999906164766094,7
2016-01-23,88000,1342000,1.1046100195779107,8
2016-01-23,93500,1342000,0.8445814223363761,9
2016-01-23,99000,1342000,0.3849282523556088,10
2016-01-23,104500,1342000,0.18032815501369015,11
